Description	subset	state_P	activity_P	state_logP	activity_logP
NF1_Q6	A05_PB	0.00564322265829673	0.740750691726689	2.24847281392242	0.130327934295507
PPARGC1A_TARGET_GENES	A05_PB	0.00619101194465483	0.00579365540786091	2.20823835807841	2.23704733911413
AML1_01	A05_PB	0.00813892669113458	0.619829906901795	2.08943286327438	0.207727472806208
MAML1_TARGET_GENES	A05_PB	0.00954216794110528	0.00609811820145201	2.02035294417476	2.21480416184324
ZNF318_TARGET_GENES	A05_PB	0.0110710086601051	0.000667564316463476	1.95581280951315	3.17550688585916
MAFG_TARGET_GENES	A05_PB	0.0113784450423841	0.0618776478975857	1.94391708378043	1.20846620312577
ASH1L_TARGET_GENES	A05_PB	0.0135461047418175	4.12502703596172e-06	1.8681855706448	5.38457320068242
STAT5A_01	A05_PB	0.0150660026997052	0.848424044124129	1.82200195908139	0.0713870321846307
ZNF84_TARGET_GENES	A05_PB	0.0178198081333623	0.00471658838876513	1.74909697634127	2.32637202247973
BCL6B_TARGET_GENES	A05_PB	0.0416834918685579	0.331673789406506	1.38003590689363	0.479288847340592
STAT5B_01	A05_PB	0.0492256491620979	0.859335497452673	1.30780854790375	0.0658372479894342
HES2_TARGET_GENES	A05_PB	0.05336847727937	0.137800544878442	1.27271518840123	0.860749065177066
MORC2_TARGET_GENES	A05_PB	0.075078115857586	0.00548367290115539	1.12448663486424	2.26092845859806
NFRKB_TARGET_GENES	A05_PB	0.0828900709328962	2.59087110335865e-05	1.08149748871764	4.58655419276197
BARX2_TARGET_GENES	A05_PB	0.0990934901236117	6.07858716807343e-07	1.00395487524486	6.21619735105804
TERF1_TARGET_GENES	A05_PB	0.130404234746355	0.305242749410474	0.884708305098638	0.5153546432829
TAF9B_TARGET_GENES	A05_PB	0.134566410594291	0.22775296673703	0.871063331746744	0.64253595714693
PSMB5_TARGET_GENES	A05_PB	0.156493970015869	0.000859518833200181	0.805502391914891	3.06574460290327
ZFHX3_TARGET_GENES	A05_PB	0.205968081655814	2.81480059534501e-11	0.686200075916149	10.5505523657891
NFE2L1_TARGET_GENES	A05_PB	0.233740291098498	0.000106272911343037	0.631266419428354	3.97357742177469
NAB2_TARGET_GENES	A05_PB	0.241428950567312	0.024444283351485	0.617210653386302	1.61182269069951
E2F5_TARGET_GENES	A05_PB	0.241705078744028	6.36220666036214e-09	0.616714224034496	8.1963922280301
GATTGGY_NFY_Q6_01	A05_PB	0.314491137936163	0.00275051622128964	0.502391588055435	2.56058578943597
TFEB_TARGET_GENES	A05_PB	0.417975841973346	0.584262611110469	0.378848818705495	0.233391904735345
SNRNP70_TARGET_GENES	A05_PB	0.441314314286658	0.481374951111359	0.35525198573004	0.317516512476339
TGGAAA_NFAT_Q4_01	A05_PB	0.456820151089088	0.824210482174717	0.340254746894934	0.0839618664897977
PRDM4_TARGET_GENES	A05_PB	0.46218346043255	0.000222171594619975	0.335185600119134	3.65331146784513
SETD7_TARGET_GENES	A05_PB	0.481474209979776	0.00827292340386017	0.317426970768815	2.08234099663659
KAT5_TARGET_GENES	A05_PB	0.481613205981244	0.000338348362038773	0.317301613099588	3.47063592161658
TATA_01	A05_PB	0.520113186468427	0.204839986982483	0.283902135385182	0.688585260436919
FOXE1_TARGET_GENES	A05_PB	0.538897232950028	0.00174562303495098	0.268494046349455	2.75804953584023
SRF_Q5_01	A05_PB	0.83738414400645	0.9778232009508	0.0770752667976648	0.00973966238270835
HSD17B8_TARGET_GENES	A05_PB	0.884563254498821	4.94682198910555e-41	0.0532711055495647	40.3056737173981
ELF1_Q6	A05_PB	0.902734232411855	0.420441720736905	0.0444400884301607	0.376294195149019
IRF7_01	E02_CD16nMo	4.44831458651864e-08	0.000396491462081652	7.3518045068671	3.40176616020198
ZNF318_TARGET_GENES	E02_CD16nMo	4.23396838193949e-06	0.00380044431401909	5.37325238949102	2.42016562658147
NF1_Q6	E02_CD16nMo	0.000232791092918159	0.494347152665231	3.63303364073391	0.305967962944756
IRF1_01	E02_CD16nMo	0.000599335860291656	0.0220469107897492	3.22232973621832	1.65665225521906
HES2_TARGET_GENES	E02_CD16nMo	0.00211791506502297	0.00106312165349987	2.67409146043792	2.97341703611574
IRF2_01	E02_CD16nMo	0.0055290247236369	0.0214780361646523	2.25735146806179	1.66800543069339
FOXE1_TARGET_GENES	E02_CD16nMo	0.0133441482790115	8.51713165047755e-05	1.87470914083713	4.06970663975295
BACH2_TARGET_GENES	E02_CD16nMo	0.0139320529428619	1.01438127506665e-06	1.85598488385857	5.99379877623116
TERF1_TARGET_GENES	E02_CD16nMo	0.0178346421154795	0.00948309095220625	1.74873560114659	2.02305008410786
ELF1_Q6	E02_CD16nMo	0.0178958374254624	0.270217581300243	1.74724797423693	0.568286397677867
HOXA2_TARGET_GENES	E02_CD16nMo	0.0221185770263804	0.279075474831853	1.65524281631261	0.554278327657524
TFEB_TARGET_GENES	E02_CD16nMo	0.0239487927749324	0.0400015945945804	1.62071637387361	1.39792269592644
PHF2_TARGET_GENES	E02_CD16nMo	0.0269180923519693	0.0386023411051239	1.56995572120769	1.41338635599649
BCL6B_TARGET_GENES	E02_CD16nMo	0.0393552434220127	0.0997280445622615	1.40499739703958	1.00118269639284
PSMB5_TARGET_GENES	E02_CD16nMo	0.0474807345261931	2.82578514354427e-06	1.32348257113689	5.54886086248762
STAT5B_01	E02_CD16nMo	0.0491656602004055	0.441099156257028	1.30833812472177	0.355463772947658
MAFG_TARGET_GENES	E02_CD16nMo	0.0578359245854194	0.0168522322094743	1.23780231724225	1.77334256529415
E2F5_TARGET_GENES	E02_CD16nMo	0.0915460052051619	0.196181266588091	1.0383606022657	0.707342465895177
TAF9B_TARGET_GENES	E02_CD16nMo	0.116136573246657	4.66962312958889e-06	0.935030992509888	5.33071816854406
KAT5_TARGET_GENES	E02_CD16nMo	0.147628755309328	6.24806058971852e-11	0.830829041863606	10.2042547675986
IRF9_TARGET_GENES	E02_CD16nMo	0.165483381855519	0.15790127761336	0.781245612346366	0.801614356006984
RYTTCCTG_ETS2_B	E02_CD16nMo	0.170023126434305	0.463599522315495	0.769492002152866	0.333857020197336
STAT5A_01	E02_CD16nMo	0.196657758042724	0.315847539802384	0.706288916232691	0.500522501560211
NFE2L1_TARGET_GENES	E02_CD16nMo	0.255758597891538	0.0083133986966343	0.592169757599823	2.08022139096495
SNRNP70_TARGET_GENES	E02_CD16nMo	0.267362383190496	5.15878370356955e-05	0.572899696258775	4.28745268075539
NAB2_TARGET_GENES	E02_CD16nMo	0.271064467282398	4.21383968339125e-06	0.56692740855221	5.37532199125828
ZFHX3_TARGET_GENES	E02_CD16nMo	0.312130712445332	0.0020020944671174	0.505663496348137	2.69851543455905
MAML1_TARGET_GENES	E02_CD16nMo	0.386539452233195	0.0443093417738145	0.412806173122736	1.35350470147196
PRDM4_TARGET_GENES	E02_CD16nMo	0.486622259491739	0.298463280982601	0.31280802908106	0.52510909115955
TATA_01	E02_CD16nMo	0.507519614110546	0.0219857126427902	0.294547168911553	1.65785945263626
TGGAAA_NFAT_Q4_01	E02_CD16nMo	0.547470205526812	0.257177521397315	0.261639511058419	0.589766993600588
NFRKB_TARGET_GENES	E02_CD16nMo	0.597964732804981	0.000812905681060243	0.223324429389264	3.08995984133255
BARX2_TARGET_GENES	E02_CD16nMo	0.700439971016197	0.0122909952273136	0.154629078613071	1.91041294996699
AML1_01	E02_CD16nMo	0.701214745977705	0.0758808495655942	0.154148959621297	1.11986781537452
ASH1L_TARGET_GENES	E02_CD16nMo	0.712886429473149	0.582994945835427	0.14697965245074	0.234335210258652
ZNF84_TARGET_GENES	E02_CD16nMo	0.717661610260669	0.0431377593680777	0.144080284780466	1.36514241647388
PPARGC1A_TARGET_GENES	E02_CD16nMo	0.737099379305568	1.98221226178809e-05	0.132473954509496	4.70284984168353
GATTGGY_NFY_Q6_01	E02_CD16nMo	0.740840616529964	0.252212199568369	0.130275215511752	0.598233910320096
SETD7_TARGET_GENES	E02_CD16nMo	0.745637264587977	0.0300700681846816	0.127472395449522	1.52186558712405
HSD17B8_TARGET_GENES	E02_CD16nMo	0.792686179002966	0.851494049859409	0.100898713946217	0.0698183824896995
MORC2_TARGET_GENES	E02_CD16nMo	0.880899061411472	2.67180092847166e-07	0.0550738527496632	6.57319590356439
SRF_Q5_01	E02_CD16nMo	0.972042553486971	0.197152755584438	0.0123147223781987	0.705197148457598
BACH2_TARGET_GENES	E01_CD16pMo	6.49587366469065e-09	1.35417758965588e-07	8.18736243008173	6.86832437763749
IRF7_01	E01_CD16pMo	6.18043707437076e-07	0.000293185246342434	6.20898081095077	3.53285788803256
TFEB_TARGET_GENES	E01_CD16pMo	3.15011484239437e-06	0.124271943150868	5.50167361303294	0.905626910860762
ZNF318_TARGET_GENES	E01_CD16pMo	1.34125585225842e-05	0.00210929904469165	4.87248837007875	2.67586184403831
IRF1_01	E01_CD16pMo	3.69094424887664e-05	0.067584137319769	4.43286251470358	1.17015522540299
HES2_TARGET_GENES	E01_CD16pMo	0.000188877644110508	0.00136538420559887	3.72381944289347	2.86474512525828
MAML1_TARGET_GENES	E01_CD16pMo	0.000245858810428715	0.0245299207527078	3.60931422401399	1.61030385483957
IRF2_01	E01_CD16pMo	0.000716549485149663	0.263643862818482	3.14475381170722	0.578982333853055
GATTGGY_NFY_Q6_01	E01_CD16pMo	0.00646947948237059	0.186142757601561	2.18913066013933	0.730153856543982
ELF1_Q6	E01_CD16pMo	0.00659275089145912	0.418837336470442	2.18093333385869	0.377954610898792
NF1_Q6	E01_CD16pMo	0.00990879453735228	0.300230015835362	2.00397917675789	0.522545890840198
TAF9B_TARGET_GENES	E01_CD16pMo	0.0107616232541073	0.00124171769826338	1.96812221592512	2.90597712881487
TERF1_TARGET_GENES	E01_CD16pMo	0.0125661181228965	0.00652788180261452	1.90079886218486	2.18522771775558
AML1_01	E01_CD16pMo	0.0150851238795012	0.150678608983513	1.82145111903471	0.82194839771733
STAT5B_01	E01_CD16pMo	0.0247205911887964	0.245645823035678	1.60694114737926	0.609690616214602
PHF2_TARGET_GENES	E01_CD16pMo	0.0660598913851999	0.0066421661772404	1.18006214470526	2.17769026319176
STAT5A_01	E01_CD16pMo	0.0846331154742091	0.171684551274176	1.0724596717877	0.765268782289466
MAFG_TARGET_GENES	E01_CD16pMo	0.0891891485741068	0.0037410018761588	1.04968798195871	2.42701207399768
PSMB5_TARGET_GENES	E01_CD16pMo	0.0919226612268896	0.00040142248329855	1.03657741100142	3.39639830673881
BCL6B_TARGET_GENES	E01_CD16pMo	0.117817142806973	0.608016383969543	0.928791513582808	0.216084717813294
TGGAAA_NFAT_Q4_01	E01_CD16pMo	0.181209399047484	0.611301093540213	0.741819279900964	0.213744827311716
NFE2L1_TARGET_GENES	E01_CD16pMo	0.247057926599539	0.106840214541699	0.607201207659141	0.971265248559852
PRDM4_TARGET_GENES	E01_CD16pMo	0.317793703556759	0.235792804706834	0.497854711715311	0.627469451674329
NAB2_TARGET_GENES	E01_CD16pMo	0.421374373422264	0.0125488827025561	0.375331880260246	1.90139494013637
TATA_01	E01_CD16pMo	0.43914534298839	0.0523348786522837	0.357391718457038	1.28120877848397
RYTTCCTG_ETS2_B	E01_CD16pMo	0.454611865519756	0.405925126784823	0.342359233233782	0.39155406500139
BARX2_TARGET_GENES	E01_CD16pMo	0.476227170011481	0.0302276434279389	0.322185830582864	1.51959570945915
SETD7_TARGET_GENES	E01_CD16pMo	0.483670113912047	0.0274808577797725	0.315450746938761	1.560969715455
IRF9_TARGET_GENES	E01_CD16pMo	0.501711805753958	0.00503226963332075	0.299545679491534	2.29823609706873
HOXA2_TARGET_GENES	E01_CD16pMo	0.563369328510162	0.382266005870084	0.249206800980676	0.417634321179147
PPARGC1A_TARGET_GENES	E01_CD16pMo	0.637105566003035	0.0263065465067367	0.195788600735185	1.57993616185392
ASH1L_TARGET_GENES	E01_CD16pMo	0.643419688577435	0.629857677452884	0.191505653863469	0.200757572577552
SNRNP70_TARGET_GENES	E01_CD16pMo	0.726219457676695	1.8736647478152e-06	0.138932119168083	5.72730811419475
SRF_Q5_01	E01_CD16pMo	0.765208965378471	0.894804940193915	0.116219950312817	0.0482716268406804
FOXE1_TARGET_GENES	E01_CD16pMo	0.823340310206811	3.88995563341672e-05	0.0844206212922061	4.41005535195763
ZNF84_TARGET_GENES	E01_CD16pMo	0.828995602108966	0.0898704904937599	0.0814477734121805	1.04638288801725
NFRKB_TARGET_GENES	E01_CD16pMo	0.848387111587155	0.000300500248760637	0.0714059377616704	3.52215516414268
E2F5_TARGET_GENES	E01_CD16pMo	0.855867657925743	0.612215218948123	0.0675933847107353	0.213095878556003
KAT5_TARGET_GENES	E01_CD16pMo	0.936718967784973	9.13596098969615e-08	0.0283906855765549	7.03924576351984
MORC2_TARGET_GENES	E01_CD16pMo	0.939153952861139	0.000114160880879979	0.0272632092273835	3.94248268880863
ZFHX3_TARGET_GENES	E01_CD16pMo	0.982517565606409	0.000122596724576438	0.00765967649681942	3.91152113273262
HSD17B8_TARGET_GENES	E01_CD16pMo	0.998926337778491	0.998227600055901	0.000466536074148937	0.000770426469227143
IRF1_01	E04_Intermediate	2.76942867786097e-06	0.0159795760496446	5.55760981492252	1.79643474703344
IRF7_01	E04_Intermediate	4.00202222009869e-05	7.88234604852057e-05	4.3977205043956	4.10334450277872
IRF2_01	E04_Intermediate	0.000566879799928275	0.0146432071523303	3.2465090182886	1.83436379376821
BACH2_TARGET_GENES	E04_Intermediate	0.000681513850039398	1.63309523312933e-07	3.16652531380647	6.78698848886001
ZNF318_TARGET_GENES	E04_Intermediate	0.00141056142950278	7.42195874659147e-05	2.85060799570985	4.12948146391576
NF1_Q6	E04_Intermediate	0.00197009646434986	0.78229231405909	2.70551250840228	0.106630936631289
HES2_TARGET_GENES	E04_Intermediate	0.00514940644489416	0.184858692195949	2.2882428277672	0.733160123754743
STAT5B_01	E04_Intermediate	0.00964055435897181	0.0181055051666461	2.01589799222577	1.74218935330893
TFEB_TARGET_GENES	E04_Intermediate	0.0158017981610422	0.651167678778618	1.80129348981877	0.186307164133069
ELF1_Q6	E04_Intermediate	0.0198215928119921	0.547685998398022	1.70286144966585	0.261468361675203
TERF1_TARGET_GENES	E04_Intermediate	0.0215903209005623	0.00334070771990576	1.66574090262604	2.47616151932887
NAB2_TARGET_GENES	E04_Intermediate	0.0334480944184717	0.190632281340218	1.47562861951399	0.719803554795121
MAML1_TARGET_GENES	E04_Intermediate	0.0382593698279779	0.0498027000970863	1.41726218753626	1.30274711094557
MAFG_TARGET_GENES	E04_Intermediate	0.0429269397857009	0.0186588196313011	1.36727007079275	1.72911583346341
TGGAAA_NFAT_Q4_01	E04_Intermediate	0.0816626781385941	0.673119400638758	1.08797638143309	0.171907892032861
TATA_01	E04_Intermediate	0.0823371750857507	0.0411604164696359	1.08440403733508	1.38552023960568
IRF9_TARGET_GENES	E04_Intermediate	0.0846649208440369	0.0211369809958508	1.07229649332356	1.67495704306802
STAT5A_01	E04_Intermediate	0.0955240688302383	0.0687276297957504	1.01988718712671	1.1628686333116
GATTGGY_NFY_Q6_01	E04_Intermediate	0.161873683003676	0.197122688434235	0.790823751958845	0.705263386401873
AML1_01	E04_Intermediate	0.215919503710843	0.606996437192127	0.665708126672594	0.216813858038977
BCL6B_TARGET_GENES	E04_Intermediate	0.246699711225494	0.111773357126885	0.607831358873652	0.95166170478332
FOXE1_TARGET_GENES	E04_Intermediate	0.289567488302918	1.70428813858161e-07	0.538250200911578	6.76845697857333
TAF9B_TARGET_GENES	E04_Intermediate	0.297611058952161	5.13311569132351e-07	0.52635093484436	6.28961894740158
PRDM4_TARGET_GENES	E04_Intermediate	0.307130155617419	0.0404013001710551	0.512677540198789	1.39360465845304
PSMB5_TARGET_GENES	E04_Intermediate	0.420789539459016	1.54337365709873e-07	0.375935064984769	6.81152891672977
RYTTCCTG_ETS2_B	E04_Intermediate	0.422963552632315	0.562365780095184	0.373697054782511	0.2499811139626
SRF_Q5_01	E04_Intermediate	0.570030441876202	0.989002662135107	0.244101950668163	0.00480253939470024
HOXA2_TARGET_GENES	E04_Intermediate	0.621382303853298	0.0535884553947889	0.20664111903775	1.27092876064975
SNRNP70_TARGET_GENES	E04_Intermediate	0.64085103664659	2.42386989012281e-06	0.193242908828671	5.6154906961882
SETD7_TARGET_GENES	E04_Intermediate	0.643577393144212	0.0392782248806946	0.191399219708431	1.40584814771653
ASH1L_TARGET_GENES	E04_Intermediate	0.719702240993062	0.469936024893708	0.142847145013764	0.327961261057382
PPARGC1A_TARGET_GENES	E04_Intermediate	0.728689314600029	0.00207395706431906	0.137457598863115	2.68320023874848
PHF2_TARGET_GENES	E04_Intermediate	0.744026323824988	0.114566688703117	0.128411698742167	0.9409416390476
E2F5_TARGET_GENES	E04_Intermediate	0.930132481748746	0.457145046316737	0.0314551890861576	0.339945981942158
NFE2L1_TARGET_GENES	E04_Intermediate	0.953793267061756	0.0391410893248429	0.0205457476268812	1.40736709178009
BARX2_TARGET_GENES	E04_Intermediate	0.969174568490542	0.00544129721601	0.0135979904374743	2.2642975512954
ZFHX3_TARGET_GENES	E04_Intermediate	0.994937395736162	3.9125890118139e-05	0.00220424542684226	4.4075357690877
KAT5_TARGET_GENES	E04_Intermediate	0.995413774516506	1.40888304628242e-05	0.00199635379179625	4.85112505689938
ZNF84_TARGET_GENES	E04_Intermediate	0.995535426144821	0.0407770046089751	0.00194328098517722	1.38958467972443
NFRKB_TARGET_GENES	E04_Intermediate	0.9957845269846	0.000461051032083974	0.00183462630058198	3.33625100145231
HSD17B8_TARGET_GENES	E04_Intermediate	0.996945779181723	0.861543175610997	0.00132846098876222	0.0647229533178026
MORC2_TARGET_GENES	E04_Intermediate	0.999805696699034	6.57087514320972e-05	8.43930506148318e-05	4.18237678499792
IRF7_01	E03_NonClassical	9.9474536676047e-07	0.0428593625758515	6.0022880749964	1.3679542922734
BACH2_TARGET_GENES	E03_NonClassical	7.73553125441182e-05	2.84811106098744e-05	4.11150985482347	4.54544307955991
IRF1_01	E03_NonClassical	0.00016257113455081	0.19683784910305	3.78895656340471	0.705891389257649
TFEB_TARGET_GENES	E03_NonClassical	0.00279599542320035	0.346113758737579	2.55346354382781	0.460781136259063
IRF2_01	E03_NonClassical	0.00447382710681495	0.71520744100243	2.34932080343275	0.14556797579843
ZNF318_TARGET_GENES	E03_NonClassical	0.00465436031027201	5.85503712976243e-06	2.33213999949667	5.23247034650113
GATTGGY_NFY_Q6_01	E03_NonClassical	0.00480724314857318	0.608942830986609	2.3181039108622	0.215423478060852
MAML1_TARGET_GENES	E03_NonClassical	0.00794665027812789	0.00191341394286395	2.0998158993049	2.71819106569962
MAFG_TARGET_GENES	E03_NonClassical	0.00810844098036454	0.119259048241026	2.09106264008127	0.92350866090777
HES2_TARGET_GENES	E03_NonClassical	0.00848841836187775	0.154906697753843	2.0711732238549	0.809929804095862
NF1_Q6	E03_NonClassical	0.0173028134304292	0.429868958847266	1.76188327502332	0.366663914473756
ELF1_Q6	E03_NonClassical	0.0227858731625621	0.182322993958082	1.64233432444749	0.739158556142742
TATA_01	E03_NonClassical	0.0273071162095353	0.0430784508626232	1.56372416146461	1.36573992268862
TERF1_TARGET_GENES	E03_NonClassical	0.0630486052998003	0.0146534418454592	1.20032451602667	1.83406035490522
AML1_01	E03_NonClassical	0.0704825314118081	0.0855275409762668	1.1519185064343	1.06789401430071
BARX2_TARGET_GENES	E03_NonClassical	0.0764353989089476	0.00722804425307582	1.11670546354005	2.14097919717256
PRDM4_TARGET_GENES	E03_NonClassical	0.101960283768954	0.126541385175516	0.991568964502109	0.89776741587979
TAF9B_TARGET_GENES	E03_NonClassical	0.114544014219454	8.6348210955607e-06	0.941027601013072	5.06374665612961
STAT5A_01	E03_NonClassical	0.158671660602986	0.42768753975404	0.799500633061003	0.368873402291449
HOXA2_TARGET_GENES	E03_NonClassical	0.174017416519694	0.0950224536644576	0.75940728321241	1.02217375944432
PSMB5_TARGET_GENES	E03_NonClassical	0.191385973133642	0.00156877219720823	0.718089895262879	2.80444011611873
RYTTCCTG_ETS2_B	E03_NonClassical	0.196431617692001	0.803766404317263	0.70678860675272	0.0948701503268007
STAT5B_01	E03_NonClassical	0.225285850879476	0.264778421528112	0.647266083366842	0.577117411200337
NAB2_TARGET_GENES	E03_NonClassical	0.249330144377898	0.380662630474616	0.603225211485971	0.41945975563968
IRF9_TARGET_GENES	E03_NonClassical	0.265260827044588	0.00181754438091125	0.57632688064149	2.7405149757099
BCL6B_TARGET_GENES	E03_NonClassical	0.366372846347277	0.808376712262248	0.436076721463075	0.0923862061434712
PPARGC1A_TARGET_GENES	E03_NonClassical	0.402864005257081	0.0504535112159547	0.394841533844081	1.29710860447858
SNRNP70_TARGET_GENES	E03_NonClassical	0.546150057308432	2.78977156085669e-07	0.262688016439132	6.55443135727162
FOXE1_TARGET_GENES	E03_NonClassical	0.554315597937546	3.90401261099207e-09	0.256242900583263	8.40848878811717
ASH1L_TARGET_GENES	E03_NonClassical	0.572553640647704	0.394290568591893	0.242183819475385	0.404183611101987
SRF_Q5_01	E03_NonClassical	0.588218646486484	0.901386232310776	0.230461212508597	0.0450890795877853
PHF2_TARGET_GENES	E03_NonClassical	0.606709239084357	0.0631292024341407	0.217019391486144	1.1997696974561
NFE2L1_TARGET_GENES	E03_NonClassical	0.610888799679767	0.0280118867655882	0.214037837352626	1.5526576378995
TGGAAA_NFAT_Q4_01	E03_NonClassical	0.766329012664691	0.975597937217331	0.115584732055654	0.0107291266199692
NFRKB_TARGET_GENES	E03_NonClassical	0.886860798342905	5.3331621765634e-05	0.0521445416742145	4.27301520962002
SETD7_TARGET_GENES	E03_NonClassical	0.970017122274431	0.00639838977983405	0.0132205997093496	2.19392930690979
ZNF84_TARGET_GENES	E03_NonClassical	0.974747967515842	0.0380363258497641	0.0111076617030181	1.41980144074193
E2F5_TARGET_GENES	E03_NonClassical	0.986052603203216	0.472148545784289	0.00609991602074645	0.3259213436011
ZFHX3_TARGET_GENES	E03_NonClassical	0.992069133703049	6.29149596496366e-06	0.00345806238253695	5.20124607759407
KAT5_TARGET_GENES	E03_NonClassical	0.998510929162811	8.88989058467041e-10	0.000647177213785005	9.05110358422285
HSD17B8_TARGET_GENES	E03_NonClassical	0.999655502213194	0.998093207545904	0.000149639264515626	0.000828899962431999
MORC2_TARGET_GENES	E03_NonClassical	0.999662955729766	4.99879356522481e-08	0.000146401139938551	7.30113479790132
MAFG_TARGET_GENES	D01_mDC	2.71224736161989e-06	0.082320338572296	5.56667070459568	1.08449285204813
IRF7_01	D01_mDC	1.57490436090081e-05	9.86090189724096e-08	4.80274581444211	7.00608336182531
PHF2_TARGET_GENES	D01_mDC	1.84122167351255e-05	0.322448249202756	4.73489392155152	0.491539976808966
BACH2_TARGET_GENES	D01_mDC	1.87881138349372e-05	0.0199934179677725	4.72611681714243	1.69911295487374
HES2_TARGET_GENES	D01_mDC	4.13040320831791e-05	0.326232199828106	4.3840075506196	0.486473175369605
ZNF318_TARGET_GENES	D01_mDC	4.55385542346823e-05	1.86815345279799e-05	4.34162076155282	4.72858745307048
NFE2L1_TARGET_GENES	D01_mDC	0.000125290162154431	0.863935578768691	3.90208302868486	0.0635186404243025
BARX2_TARGET_GENES	D01_mDC	0.000318845481474919	0.635087413062716	3.496419733246	0.197166494553598
IRF2_01	D01_mDC	0.000369470376307766	6.35189236200761e-06	3.43242037708465	5.19709686999252
PSMB5_TARGET_GENES	D01_mDC	0.00146672770915064	0.000297132225894976	2.83365050332737	3.52705024362083
AML1_01	D01_mDC	0.00155104028103636	0.55693945455856	2.80937692326657	0.254192014844805
STAT5B_01	D01_mDC	0.00169098971897569	0.07862382506447	2.77185903285507	1.10444583149046
BCL6B_TARGET_GENES	D01_mDC	0.0034806046167021	0.193752927416568	2.45834530809667	0.712751727008712
IRF1_01	D01_mDC	0.00467053284805247	0.000302719044895617	2.33063356916242	3.51896025551224
TFEB_TARGET_GENES	D01_mDC	0.00832418161654096	0.501345991572446	2.0796584529437	0.299862453037185
ZNF84_TARGET_GENES	D01_mDC	0.0105394422400439	0.747630979439195	1.97718237190152	0.126312711144541
PPARGC1A_TARGET_GENES	D01_mDC	0.0112537152611012	0.868170672645794	1.94870407746148	0.061394888991704
STAT5A_01	D01_mDC	0.0158961853097868	0.344723188624553	1.79870708308063	0.462529501758968
GATTGGY_NFY_Q6_01	D01_mDC	0.0175038309127861	0.539091224815385	1.75686689061624	0.268337737444733
IRF9_TARGET_GENES	D01_mDC	0.0183028059089859	0.319076742307276	1.73748232571347	0.496104850634836
ASH1L_TARGET_GENES	D01_mDC	0.021398171859012	0.613319749389457	1.669623328775	0.212313050455558
KAT5_TARGET_GENES	D01_mDC	0.0220779119755488	0.150497477611934	1.65604200251789	0.822470778929928
TERF1_TARGET_GENES	D01_mDC	0.022229310883549	0.00265377801160186	1.65307400037392	2.57613540866394
ZFHX3_TARGET_GENES	D01_mDC	0.0335559342173114	0.10502815316701	1.47423066566082	0.978694271156535
NFRKB_TARGET_GENES	D01_mDC	0.0523176359274312	0.876785471384954	1.28135188866827	0.0571066551982334
PRDM4_TARGET_GENES	D01_mDC	0.0673657953725273	0.0301849111131763	1.17156055823579	1.52021009869452
HOXA2_TARGET_GENES	D01_mDC	0.0925597246287082	0.459325122691278	1.03357794610914	0.337879800286824
SNRNP70_TARGET_GENES	D01_mDC	0.108753562035563	0.0204039801659834	0.963556509572821	1.69028510730357
NAB2_TARGET_GENES	D01_mDC	0.113873402674773	0.0240297194502966	0.943577701912665	1.6192512996039
NF1_Q6	D01_mDC	0.202076065091076	0.160879911850367	0.694485123468627	0.793498180370723
SRF_Q5_01	D01_mDC	0.232755879915139	0.679849918960497	0.633099338993478	0.167586949883672
E2F5_TARGET_GENES	D01_mDC	0.268021980477273	0.35241929256804	0.571829588028879	0.452940324929399
TATA_01	D01_mDC	0.270188461884261	0.0296891046715497	0.568333201009728	1.52740289913917
SETD7_TARGET_GENES	D01_mDC	0.282964906746578	0.0777325066999	0.54826742225435	1.10939732704067
FOXE1_TARGET_GENES	D01_mDC	0.28698087310484	0.000194365206160423	0.54214704745358	3.71138147667807
ELF1_Q6	D01_mDC	0.292092424806527	0.293118408563249	0.534479705975387	0.532956905934172
MORC2_TARGET_GENES	D01_mDC	0.318239089869746	0.515769015935454	0.497246476254306	0.28754475101629
TGGAAA_NFAT_Q4_01	D01_mDC	0.349243869727493	0.299558719799659	0.456871208311528	0.523518034091451
MAML1_TARGET_GENES	D01_mDC	0.697431213179841	0.0448957856829831	0.156498619896057	1.34779442381905
TAF9B_TARGET_GENES	D01_mDC	0.721527908819244	0.0153445674031947	0.141746865662965	1.81404535076775
RYTTCCTG_ETS2_B	D01_mDC	0.809812364089409	0.45309700555118	0.0916155967762836	0.343808807997147
HSD17B8_TARGET_GENES	D01_mDC	0.962517735441684	0.105945929653535	0.0165912593950519	0.974915723832526
IRF7_01	D02_pDC	1.50172393736978e-10	9.71936827574723e-08	9.82340989655704	7.01236196174789
ZNF318_TARGET_GENES	D02_pDC	0.000308304056894657	0.118166606319924	3.51102076046528	0.927505236991246
AML1_01	D02_pDC	0.00127581760061729	0.0679860758216374	2.89421141080898	1.16758002572092
PPARGC1A_TARGET_GENES	D02_pDC	0.00431440549179385	0.0902534635777622	2.36507903990739	1.04453612256528
BACH2_TARGET_GENES	D02_pDC	0.00564155479738846	0.0266394713688765	2.24860118912471	1.57447439751442
STAT5B_01	D02_pDC	0.00631173872218858	0.126813515392893	2.19985098727967	0.896834458222757
MAFG_TARGET_GENES	D02_pDC	0.0154374684479151	0.0292071078479211	1.81142391703418	1.53451144569248
IRF2_01	D02_pDC	0.0178739162550008	0.000690358376526129	1.74778028120473	3.16092540122964
